,,answer_relevancy,answer_relevancy,answer_relevancy,answer_relevancy,answer_relevancy,faithfulness,faithfulness,faithfulness,faithfulness,faithfulness,contextual_relevancy,contextual_relevancy,contextual_relevancy,contextual_relevancy,contextual_relevancy,hallucination,hallucination,hallucination,hallucination,hallucination,factual_correctness,factual_correctness,factual_correctness,factual_correctness,factual_correctness,bleu1,bleu1,bleu1,bleu1,bleu1,bleu2,bleu2,bleu2,bleu2,bleu2,bleu3,bleu3,bleu3,bleu3,bleu3,bleu4,bleu4,bleu4,bleu4,bleu4,rouge1,rouge1,rouge1,rouge1,rouge1,rouge2,rouge2,rouge2,rouge2,rouge2,rougeL,rougeL,rougeL,rougeL,rougeL,bert_precision,bert_precision,bert_precision,bert_precision,bert_precision,bert_recall,bert_recall,bert_recall,bert_recall,bert_recall,bert_f1,bert_f1,bert_f1,bert_f1,bert_f1
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r128-a256_results,Hoefer_Kottmann_2021_Einbindung_von_Workshops.txt,5,1.0,0.0,1.0,1.0,5,0.9714285714285713,0.06388765649999402,0.8571428571428571,1.0,5,0.8465899403239557,0.09218481563240574,0.75,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.7584930155562499,0.24153387632888418,0.33192483003320666,0.8952574131534725,5,0.23900815987901383,0.08893727382307128,0.11764705882352941,0.3259241467745979,5,0.11248266447661756,0.10496077647697732,5.116379531646389e-155,0.22239599973166185,5,0.08523520122187311,0.08187587018944707,4.3907537330942694e-204,0.18350791357803817,5,0.06472094169637521,0.06437907578770102,1.0632291542496743e-231,0.14921200062520712,5,0.2770526286655319,0.09128326602393273,0.13513513513513511,0.35714285714285715,5,0.09612621137211301,0.06773508912288934,0.016393442622950817,0.14814814814814814,5,0.22580402983628792,0.10646721921385956,0.08108108108108107,0.32142857142857145,5,0.8398692607879639,0.02532742515992833,0.7970342636108398,0.861084520816803,5,0.8335766911506652,0.028897290353578225,0.785126805305481,0.8592413067817688,5,0.8366826891899108,0.026617175352317456,0.7910357117652893,0.8557596206665039
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r128-a256_results,Jlb_2022_3_Lipowsky_Rzejak_Unterrichtsgespraeche_erfolgreich.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.9266666666666665,0.07601169500660919,0.8333333333333334,1.0,5,0.2,0.4472135954999579,0.0,1.0,5,0.5798423623260021,0.19930736657914147,0.26449370867637545,0.7555253752046183,5,0.2383509348492817,0.1055729121028207,0.1522639683025367,0.3832459363703372,5,0.13681555043481297,0.0794219475013827,0.05504333360028227,0.22548213554509483,5,0.06643234730639963,0.06172102929959718,3.32283426862679e-103,0.12298672453018322,5,1.227671311617579e-78,1.1605406719011284e-78,2.315485557305361e-155,2.4084476656380095e-78,5,0.3515019884623791,0.10350468750058095,0.2268041237113402,0.4642857142857143,5,0.14358033592352265,0.07819035685115285,0.05555555555555556,0.2222222222222222,5,0.27474732805823415,0.09085958968899747,0.16494845360824742,0.35714285714285715,5,0.8883039951324463,0.03481005769672342,0.8392026424407959,0.9222484827041626,5,0.8627704739570617,0.027995549572714072,0.8320369720458984,0.9011365175247192,5,0.8752395510673523,0.029465433699838475,0.8395121097564697,0.9091947674751282
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r128-a256_results,Kelkel_Peschel_2024_Was_willst_DU_lernen_Teil_III_Der_Einfluss.txt,5,0.9333333333333332,0.14907119849998599,0.6666666666666666,1.0,5,1.0,0.0,1.0,1.0,5,0.7980392156862746,0.03901911518065177,0.7333333333333333,0.8333333333333334,5,0.8,0.4472135954999579,0.0,1.0,5,0.7331498158501366,0.10283611208385261,0.5543236697280537,0.8012826442732457,5,0.21438709620547608,0.19583959671512546,0.0,0.5113954113409694,5,0.1284776275799989,0.17441347498902227,0.0,0.4205077203251076,5,0.08946171774967972,0.15705854543837855,0.0,0.3626579898474703,5,0.0596062095298436,0.13328353638982607,0.0,0.298031047649218,5,0.2684402852049911,0.2460157515363026,0.0,0.6666666666666666,5,0.11713320626482708,0.18788709283524868,0.0,0.45,5,0.1967939903234021,0.19462919653251737,0.0,0.5238095238095238,5,0.8715457797050477,0.04895501474591422,0.8298408389091492,0.9529971480369568,5,0.8556250214576722,0.034089929334320535,0.8206350803375244,0.9059708118438721,5,0.8634469151496887,0.04100106970231506,0.8252122402191162,0.9288890957832336
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r128-a256_results,Redmer_et_al_2014_Handreichung_Coaching-Gespraeche.txt,5,1.0,0.0,1.0,1.0,5,0.75,0.4330127018922193,0.0,1.0,5,0.6992025518341307,0.22617069618980673,0.3333333333333333,0.8947368421052632,5,0.4,0.5477225575051661,0.0,1.0,5,0.6812876511534718,0.2740239022670357,0.2776634501738615,0.9053592610443257,5,0.3278617235808136,0.12565017643116666,0.2032770305131713,0.5384615384615384,5,0.24946004813277925,0.12725305805913673,0.15839218609901468,0.47366546671567095,5,0.20559474452977472,0.13156775547907915,0.11990115988328126,0.4373524343675219,5,0.17052265961667804,0.12748845658631405,0.08735527722546106,0.3955332535877179,5,0.4743981903844878,0.08365483820571472,0.40404040404040403,0.6153846153846153,5,0.29576811114955437,0.12292031830648542,0.19780219780219777,0.4999999999999999,5,0.4159928408572428,0.11628402432760829,0.3434343434343434,0.6153846153846153,5,0.8966160297393799,0.03141127767557443,0.8541429042816162,0.9370423555374146,5,0.8777567386627197,0.0305344559876077,0.8483058214187622,0.9284714460372925,5,0.8869189143180847,0.027937499475622955,0.8588719964027405,0.9327371716499329
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-005-006.txt,5,0.8666666666666666,0.18257418583505539,0.6666666666666666,1.0,5,0.8666666666666666,0.298142396999972,0.3333333333333333,1.0,5,0.5997002997002997,0.24555507551765232,0.35714285714285715,1.0,5,0.2,0.4472135954999579,0.0,1.0,5,0.7349545586799737,0.07410059379250813,0.6277619482271298,0.8148047199911161,5,0.22865996072925898,0.12671815740490283,0.1026834238065184,0.44,5,0.10171914986279203,0.11925689889748438,3.424976207796502e-155,0.270801280154532,5,0.06456992656375396,0.09047856747636963,2.6857004299902738e-204,0.18859022701680575,5,0.04352352835019543,0.061535649624868204,6.255127520274054e-232,0.13048038402447693,5,0.29532479715406545,0.11556807491825481,0.14285714285714285,0.4615384615384615,5,0.0908974358974359,0.09556271283379915,0.0,0.2,5,0.20391031732495146,0.09742865028814061,0.09523809523809523,0.34615384615384615,5,0.8630731463432312,0.02686623351189085,0.8281712532043457,0.8921780586242676,5,0.8407565832138062,0.03722528930209532,0.8067516088485718,0.8979198336601257,5,0.8516541719436646,0.03056867648180892,0.8180983066558838,0.8915259838104248
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-009-016.txt,5,0.9333333333333332,0.14907119849998599,0.6666666666666666,1.0,5,1.0,0.0,1.0,1.0,5,0.6811403508771929,0.2348609221104979,0.42857142857142855,0.9473684210526315,5,0.6,0.5477225575051661,0.0,1.0,5,0.6586624399368513,0.2566681874917789,0.21645164588002103,0.85,5,0.22831945770837928,0.060031396034466014,0.14789170419415512,0.2952837574641073,5,0.12999288045499344,0.0858132842320574,4.521064202261093e-155,0.19729475934106105,5,0.09125640876211114,0.08361105590436287,3.44166157223309e-204,0.16061517140437653,5,0.07242425207286671,0.06648084343115457,7.904767574648542e-232,0.1320712247680783,5,0.3177152467964243,0.10596018854004716,0.1694915254237288,0.4090909090909091,5,0.13036534253180518,0.09450813976522235,0.03508771929824562,0.25581395348837205,5,0.2678394232363902,0.09020046311041029,0.1694915254237288,0.3636363636363636,5,0.8631011962890625,0.041226994634348944,0.8077901601791382,0.9012309312820435,5,0.8472622513771058,0.019605076590026076,0.8224344253540039,0.8693456649780273,5,0.8549935340881347,0.030110235156728116,0.8150465488433838,0.8823004961013794
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-017-038.txt,5,1.0,0.0,1.0,1.0,5,0.9,0.22360679774997896,0.5,1.0,5,0.9149473684210527,0.08560166721135096,0.8,1.0,5,0.2,0.4472135954999579,0.0,1.0,5,0.8449172022659095,0.06168271564931172,0.7365232325517332,0.8904650540884937,5,0.24096918389914251,0.06258911074829904,0.15384615384615385,0.31333557602615675,5,0.1357908018696351,0.06200881982445137,0.07767356373806174,0.24053188998997002,5,0.05820696464625676,0.09383679336374263,5.523368198808014e-103,0.2155566672341147,5,0.049091788813595244,0.08414285952514426,3.719343147927936e-155,0.19430130751898486,5,0.3310161916006072,0.0617976799612786,0.24489795918367346,0.4,5,0.12420915338312084,0.06456369756703574,0.06722689075630253,0.23076923076923078,5,0.26538089616011695,0.06248319932876781,0.18367346938775514,0.325,5,0.8707664251327515,0.02212887465281715,0.8374889492988586,0.889907956123352,5,0.8526562929153443,0.020866159709545355,0.8244250416755676,0.8759937286376953,5,0.8614489197731018,0.016963112647895424,0.8413428664207458,0.8828960061073303
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-039-074.txt,5,0.8533333333333333,0.20221001184137471,0.6,1.0,5,0.7666666666666666,0.3248931448269655,0.3333333333333333,1.0,5,0.6801393343498606,0.11272251100423102,0.5384615384615384,0.8421052631578947,5,0.4,0.5477225575051662,0.0,1.0,5,0.7629375238726064,0.15150574960619784,0.5408454126651773,0.8817574480638554,5,0.25466998230887017,0.14474269778516943,0.12000000000000001,0.45454545454545453,5,0.16659380637544074,0.16245649502918164,5.167290034639644e-155,0.3707030062139605,5,0.12413779086344853,0.17159855474103822,4.4195406818000345e-204,0.343569637454869,5,0.11553487274128252,0.15976592585476102,1.072268715173723e-231,0.3203673508333546,5,0.3277411756600398,0.13871542979544202,0.16,0.49350649350649345,5,0.16685553772070624,0.15742648136340492,0.02,0.3733333333333333,5,0.28158192584967434,0.12691968075153373,0.1568627450980392,0.4415584415584416,5,0.8790051698684692,0.03631816255325812,0.8385502099990845,0.9193559885025024,5,0.8576515674591064,0.021595142639483676,0.8324283361434937,0.8822353482246399,5,0.8680846333503723,0.027435959885771334,0.837577223777771,0.8918351531028748
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-075-102.txt,5,0.9,0.22360679774997896,0.5,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.71,0.29049765728640375,0.3333333333333333,1.0,5,0.2,0.447213595499958,0.0,1.0,5,0.5863989539015229,0.33860789613026593,0.11480472036701053,0.9,5,0.16363033655079018,0.12325791593969597,0.026636608836128155,0.321391470351293,5,0.09649740660857757,0.07977076519229875,0.017595564692653044,0.19714159037686718,5,0.06755722119896554,0.06903441107006306,2.8563477179221896e-103,0.14248227330716873,5,0.050686441445097416,0.05626137743765541,1.998813747767939e-155,0.12012651344349032,5,0.31691987988716075,0.07643174099612833,0.1935483870967742,0.3801652892561983,5,0.13826532634390085,0.0472483164364762,0.075,0.17518248175182485,5,0.23498724953952052,0.05352923394898742,0.16129032258064516,0.2809917355371901,5,0.8800890445709229,0.025952887782228436,0.8574602603912354,0.9200816750526428,5,0.8264614343643188,0.024061543614751917,0.7988200187683105,0.8537927865982056,5,0.8521217465400696,0.016889828971476558,0.833853542804718,0.871909499168396
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-103-122.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.9687826541274817,0.03035562536556966,0.9310344827586207,1.0,5,0.4,0.5477225575051661,0.0,1.0,5,0.7127260345171921,0.25918721884698115,0.2685698058210649,0.8963542068238505,5,0.175525496564538,0.10039168140581904,0.058497732164623464,0.2807847431199898,5,0.08508983668881989,0.08746602602618682,2.53692262463748e-155,0.22261315474653018,5,0.05422814023211492,0.08549195557907713,1.8238660692469687e-204,0.19548826913219122,5,0.04383941491797468,0.07301863812900343,4.07777860681851e-232,0.16838917772447218,5,0.3235406698564593,0.14993932485864508,0.16666666666666666,0.5454545454545454,5,0.10290771210469218,0.1260866146023403,0.0,0.3225806451612903,5,0.22316985645933013,0.11830091835436905,0.14583333333333331,0.4242424242424242,5,0.8786391258239746,0.03062143844330425,0.8445305824279785,0.9282585382461548,5,0.8437718391418457,0.02935910132447387,0.8062922954559326,0.8837968707084656,5,0.8608319282531738,0.029598863035545427,0.8249685764312744,0.905482292175293
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-123-126.txt,5,0.9333333333333332,0.14907119849998599,0.6666666666666666,1.0,5,0.8166666666666667,0.29107081994288303,0.3333333333333333,1.0,5,0.7938095238095239,0.16688421176388862,0.6,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.7418244123598327,0.07775632404331204,0.6742502938411999,0.8437823499114202,5,0.15085360569330103,0.07528197102231975,0.04403348265056389,0.24,5,0.03882483221340046,0.05320366461667256,1.7128120420874437e-155,0.09999999999999998,5,0.0123439473603771,0.027601905408482293,1.4151788580128835e-204,0.06171973680188551,5,2.961561110247843e-79,6.622251962033927e-79,3.3781042164486684e-232,1.4807805551239214e-78,5,0.2527654816267403,0.09676208685186996,0.12280701754385966,0.34782608695652173,5,0.04179510282796668,0.034226044174994794,0.0,0.0909090909090909,5,0.1558621459825788,0.07121007301119302,0.08771929824561404,0.2465753424657534,5,0.8475034594535827,0.016863925793705437,0.8303622007369995,0.8663241863250732,5,0.8520001411437989,0.04776964723458649,0.7723551988601685,0.8923906683921814,5,0.8492149472236633,0.02745342403353935,0.8044207096099854,0.8747978210449219
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-127-131.txt,5,0.9199999999999999,0.17888543819998315,0.6,1.0,5,0.65,0.25276251480171835,0.3333333333333333,1.0,5,0.8322173913043478,0.26538449831719624,0.375,1.0,5,0.6,0.5477225575051661,0.0,1.0,5,0.755896726938655,0.10130853606525307,0.6340978267770022,0.8939913349825993,5,0.23767552702746944,0.053616324303660305,0.1736925081993785,0.29907630452192624,5,0.12374908641544077,0.05432459041323273,0.05977455549446628,0.1886083840385794,5,0.07313594584355639,0.07282570215564449,4.486670228570652e-103,0.1530656666887386,5,0.047931773969698534,0.06575889023366953,3.3104000042931843e-155,0.12557462464862298,5,0.33763656675321496,0.08226856285944029,0.2521008403361344,0.4642857142857143,5,0.1214876632801161,0.1004497266918837,0.012820512820512822,0.225,5,0.2782743614409161,0.1073250087258507,0.16455696202531647,0.4285714285714286,5,0.8705413818359375,0.022100547267702955,0.844778299331665,0.8989204168319702,5,0.8458755373954773,0.036265443812995,0.8176280856132507,0.9043781161308289,5,0.8577793121337891,0.025120362722278158,0.8309814929962158,0.8933068513870239
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-132-135.txt,5,0.9714285714285713,0.06388765649999402,0.8571428571428571,1.0,5,0.6833333333333333,0.20749832663314552,0.5,1.0,5,0.7854700854700856,0.22815070255947956,0.5384615384615384,1.0,5,1.0,0.0,1.0,1.0,5,0.7143264187969681,0.27938112287522543,0.23775406687981454,0.8970687768347678,5,0.20124268989734953,0.04541718580634992,0.13022686237943346,0.2391304347826087,5,0.09735925137165533,0.026122599142612862,0.06630827270781676,0.12507463978097777,5,0.056803217327232834,0.03561105326185644,5.296793409031161e-103,0.08289465583664053,5,0.021447682718535966,0.029502760328120388,4.027428144043298e-155,0.057595905361208725,5,0.2839150233145298,0.04358697875191749,0.2456140350877193,0.3582089552238806,5,0.07734301794547425,0.03332352166739248,0.022471910112359546,0.10909090909090909,5,0.22745955525416486,0.047363166680380764,0.17582417582417584,0.28235294117647064,5,0.8522809982299805,0.023378460071343168,0.8139938116073608,0.8722332715988159,5,0.8361761808395386,0.026563017288081348,0.8009291291236877,0.8741120100021362,5,0.8436913967132569,0.012110728003905795,0.8253975510597229,0.857286810874939
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-136-139.txt,5,0.63,0.34928498393145957,0.25,1.0,5,0.6666666666666666,0.20412414523193154,0.5,1.0,5,0.899423076923077,0.09732840308634101,0.8,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.612773656775366,0.3011421665162999,0.2,0.8499999999999999,5,0.27173916657040537,0.044963816780590915,0.22208736948066293,0.3333333333333333,5,0.1517893272807202,0.028739387908529777,0.11868461739714287,0.19679579975428863,5,0.04704504985405271,0.07196152534342332,6.982902406535188e-103,0.16296992366589053,5,0.02672302107843727,0.059754491695545475,4.807468721442954e-155,0.13361510539218635,5,0.37154943873932506,0.0428487300029746,0.32142857142857145,0.42307692307692313,5,0.15032886995144165,0.055044183654752214,0.09090909090909091,0.24000000000000002,5,0.2860119474959115,0.07004151938369411,0.19642857142857142,0.38461538461538464,5,0.8806809782981873,0.019940280800567964,0.8501004576683044,0.9026304483413696,5,0.8561266660690308,0.016243917528859616,0.8405072689056396,0.881689190864563,5,0.8681235074996948,0.014684368435949889,0.852538526058197,0.8920369148254395
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-140-144.txt,5,0.95,0.1118033988749895,0.75,1.0,5,0.75,0.4330127018922193,0.0,1.0,5,0.7911477411477412,0.11879736383833688,0.7142857142857143,1.0,5,0.4,0.5477225575051662,0.0,1.0,5,0.63356989721362,0.2755546720054786,0.20675466906703605,0.8962673108639979,5,0.2961973999403321,0.05662144713159356,0.22370982920359242,0.36449478888439624,5,0.20012027273969965,0.07017870145658447,0.13337649995385267,0.30864616527477945,5,0.1491932492290702,0.0774782728232114,0.06253359797873109,0.2748059457873108,5,0.1068990684072257,0.08449645013123942,1.3549009140270364e-78,0.2367206586011614,5,0.38328207264034975,0.06455179893215245,0.2716049382716049,0.4266666666666667,5,0.19127388355059285,0.09672704039229668,0.06944444444444445,0.30769230769230765,5,0.33040333088489565,0.10200988648215462,0.19753086419753085,0.417910447761194,5,0.8820478558540344,0.022812742082092833,0.8461140394210815,0.9059147834777832,5,0.8550670862197876,0.01302962980849052,0.8379734754562378,0.8686220645904541,5,0.8683145999908447,0.017387956140364154,0.8420240879058838,0.8863258957862854
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-145-150.txt,5,0.8833333333333332,0.16244657241348273,0.6666666666666666,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.7751121281464531,0.14168124593402784,0.56,0.95,5,0.6,0.5477225575051661,0.0,1.0,5,0.8461402305138319,0.05126891437333085,0.7863822185913069,0.9014063625816456,5,0.24831222932990907,0.14262393580235527,0.053061993456685774,0.41871315963160755,5,0.14776789397564846,0.10179093305386948,0.024346512339001026,0.26094695149038016,5,0.08539468899505961,0.06928997177702169,1.51634746642238e-103,0.15892071097861854,5,0.03882198921814798,0.05331487492524665,1.0722902835364354e-155,0.10281267231564238,5,0.35914285714285715,0.126480529185478,0.16666666666666669,0.4857142857142857,5,0.12976171519264365,0.07141695092117828,0.04878048780487805,0.20588235294117646,5,0.2713703703703704,0.11055195725889383,0.16666666666666669,0.4,5,0.8740458369255066,0.02118708777079052,0.8526882529258728,0.9030199646949768,5,0.845988392829895,0.02440303213510453,0.8077143430709839,0.8691524267196655,5,0.8596810460090637,0.020325806295220832,0.8303146362304688,0.8811643123626709
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-151-155.txt,5,1.0,0.0,1.0,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.5521978021978022,0.41506252411564526,0.15384615384615385,1.0,5,0.2,0.447213595499958,0.0,1.0,5,0.829157981036943,0.05326593242100735,0.7716498503027374,0.8924141813710996,5,0.23207455698701587,0.11105305080871192,0.0625,0.35812387154344205,5,0.12083130926064234,0.09871261280833396,3.729170365600141e-155,0.27447632808395095,5,0.07009426445825431,0.0843189255725834,3.5635899908863295e-204,0.2064024104821223,5,0.02746651663986587,0.06141699831186919,9.109159947227211e-232,0.13733258319932934,5,0.3009687451276221,0.14315402883097011,0.11764705882352941,0.5116279069767441,5,0.10412100095026924,0.11183607612328339,0.0,0.2926829268292683,5,0.24450596910623618,0.1660035959432195,0.058823529411764705,0.5116279069767441,5,0.8609378218650818,0.044149089760318755,0.7971733212471008,0.9193069934844971,5,0.8532308578491211,0.020930316906624155,0.8237840533256531,0.8749988675117493,5,0.8568856120109558,0.03146985867211476,0.8102602362632751,0.896605908870697
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a16_results,1001586-156-161.txt,5,0.9142857142857143,0.19166296949998196,0.5714285714285714,1.0,5,0.6333333333333333,0.4149966532662911,0.0,1.0,5,0.6719298245614035,0.20856911865024474,0.4,0.9,5,0.6,0.5477225575051661,0.0,1.0,5,0.6627985992032551,0.16803460457446262,0.49712633035660136,0.9,5,0.15695080245940182,0.12802002502071966,0.0,0.3461538461538461,5,0.09926693799485571,0.08964702379080627,0.0,0.2322628983416291,5,0.07205735507986666,0.07410931999163772,0.0,0.17368430010917363,5,0.05617604729345373,0.05598211140419385,0.0,0.12758825993292433,5,0.26492462250545235,0.10225745733471882,0.10526315789473682,0.3741935483870968,5,0.09355841917456759,0.07440481892237166,0.0,0.15686274509803919,5,0.19478362502886712,0.07383509781572847,0.10526315789473682,0.2709677419354839,5,0.8781142115592957,0.016889261504936928,0.8531898260116577,0.9006973505020142,5,0.8438559412956238,0.010142404034219132,0.8281106948852539,0.8534145951271057,5,0.8605491399765015,0.009387555189822422,0.8520190715789795,0.8752734065055847
